from,to,score
chr22:23231213-23231613,chr22:23189413-23190613,0.03617586934384721
chr22:23189413-23190613,chr22:23231613-23232013,0.03617586934384721
chr22:23231613-23232013,chr22:23189413-23190613,0.03617586934384721
chr22:23189413-23190613,chr22:23233413-23236013,0.03617586934384721
chr22:23233413-23236013,chr22:23189413-23190613,0.03617586934384721
chr22:23189413-23190613,chr22:23232013-23233413,0.03617586934384721
chr22:23232013-23233413,chr22:23189413-23190613,0.03617586934384721
chr22:40431596-40440596,chr22:40637996-40651396,0.03544916671179619
chr22:40637996-40651396,chr22:40431596-40440596,0.03544916671179619
chr22:40431596-40440596,chr22:40603596-40606596,0.03544916671179619
chr22:40603596-40606596,chr22:40431596-40440596,0.03544916671179619
chr22:40431596-40440596,chr22:40606596-40607796,0.03544916671179619
chr22:40606596-40607796,chr22:40431596-40440596,0.03544916671179619
chr22:40431596-40440596,chr22:40607796-40612796,0.03544916671179619
chr22:40607796-40612796,chr22:40431596-40440596,0.03544916671179619
chr22:39169795-39172195,chr22:39306595-39306795,0.03510724027259477
chr22:39306595-39306795,chr22:39169795-39172195,0.03510724027259477
chr22:39169795-39172195,chr22:39306795-39308395,0.03510724027259477
chr22:39306795-39308395,chr22:39169795-39172195,0.03510724027259477
chr22:39169795-39172195,chr22:39308395-39311395,0.03510724027259477
chr22:39308395-39311395,chr22:39169795-39172195,0.03510724027259477
chr22:39172195-39173195,chr22:39306595-39306795,0.03510724027259477
chr22:39306595-39306795,chr22:39172195-39173195,0.03510724027259477
chr22:39172195-39173195,chr22:39306795-39308395,0.03510724027259477
chr22:39306795-39308395,chr22:39172195-39173195,0.03510724027259477
chr22:39172195-39173195,chr22:39308395-39311395,0.03510724027259477
chr22:39308395-39311395,chr22:39172195-39173195,0.03510724027259477
chr22:39173195-39173795,chr22:39306595-39306795,0.03510724027259477
chr22:39306595-39306795,chr22:39173195-39173795,0.03510724027259477
chr22:39173195-39173795,chr22:39306795-39308395,0.03510724027259477
chr22:39306795-39308395,chr22:39173195-39173795,0.03510724027259477
chr22:39173195-39173795,chr22:39308395-39311395,0.03510724027259477
chr22:39308395-39311395,chr22:39173195-39173795,0.03510724027259477
chr22:39174595-39174995,chr22:39306595-39306795,0.03510724027259477
chr22:39306595-39306795,chr22:39174595-39174995,0.03510724027259477
chr22:39174595-39174995,chr22:39306795-39308395,0.03510724027259477
chr22:39306795-39308395,chr22:39174595-39174995,0.03510724027259477
chr22:39174595-39174995,chr22:39308395-39311395,0.03510724027259477
chr22:39308395-39311395,chr22:39174595-39174995,0.03510724027259477
chr22:39173795-39174595,chr22:39306595-39306795,0.03510724027259477
chr22:39306595-39306795,chr22:39173795-39174595,0.03510724027259477
chr22:39173795-39174595,chr22:39306795-39308395,0.03510724027259477
chr22:39306795-39308395,chr22:39173795-39174595,0.03510724027259477
chr22:39173795-39174595,chr22:39308395-39311395,0.03510724027259477
chr22:39308395-39311395,chr22:39173795-39174595,0.03510724027259477
chr22:31104814-31105214,chr22:31148214-31148614,0.03465967695083558
chr22:31148214-31148614,chr22:31104814-31105214,0.03465967695083558
chr22:31104814-31105214,chr22:31148614-31149014,0.03465967695083558
chr22:31148614-31149014,chr22:31104814-31105214,0.03465967695083558
chr22:31104814-31105214,chr22:31144414-31148214,0.03465967695083558
chr22:31144414-31148214,chr22:31104814-31105214,0.03465967695083558
chr22:31105214-31105414,chr22:31148214-31148614,0.03465967695083558
chr22:31148214-31148614,chr22:31105214-31105414,0.03465967695083558
chr22:31105214-31105414,chr22:31148614-31149014,0.03465967695083558
chr22:31148614-31149014,chr22:31105214-31105414,0.03465967695083558
chr22:31105214-31105414,chr22:31144414-31148214,0.03465967695083558
chr22:31144414-31148214,chr22:31105214-31105414,0.03465967695083558
chr22:31105414-31105814,chr22:31148214-31148614,0.03465967695083558
chr22:31148214-31148614,chr22:31105414-31105814,0.03465967695083558
chr22:31105414-31105814,chr22:31148614-31149014,0.03465967695083558
chr22:31148614-31149014,chr22:31105414-31105814,0.03465967695083558
chr22:31105414-31105814,chr22:31144414-31148214,0.03465967695083558
chr22:31144414-31148214,chr22:31105414-31105814,0.03465967695083558
chr22:31105814-31106614,chr22:31148214-31148614,0.03465967695083558
chr22:31148214-31148614,chr22:31105814-31106614,0.03465967695083558
chr22:31105814-31106614,chr22:31148614-31149014,0.03465967695083558
chr22:31148614-31149014,chr22:31105814-31106614,0.03465967695083558
chr22:31105814-31106614,chr22:31144414-31148214,0.03465967695083558
chr22:31144414-31148214,chr22:31105814-31106614,0.03465967695083558
chr22:31106614-31107414,chr22:31148214-31148614,0.03465967695083558
chr22:31148214-31148614,chr22:31106614-31107414,0.03465967695083558
chr22:31106614-31107414,chr22:31148614-31149014,0.03465967695083558
chr22:31148614-31149014,chr22:31106614-31107414,0.03465967695083558
chr22:31106614-31107414,chr22:31144414-31148214,0.03465967695083558
chr22:31144414-31148214,chr22:31106614-31107414,0.03465967695083558
chr22:31107414-31108214,chr22:31148214-31148614,0.03465967695083558
chr22:31148214-31148614,chr22:31107414-31108214,0.03465967695083558
chr22:31107414-31108214,chr22:31148614-31149014,0.03465967695083558
chr22:31148614-31149014,chr22:31107414-31108214,0.03465967695083558
chr22:31107414-31108214,chr22:31144414-31148214,0.03465967695083558
chr22:31144414-31148214,chr22:31107414-31108214,0.03465967695083558
chr22:24189832-24190232,chr22:24214632-24230832,0.03429017258895041
chr22:24214632-24230832,chr22:24189832-24190232,0.03429017258895041
chr22:24190232-24204032,chr22:24214632-24230832,0.03429017258895041
chr22:24214632-24230832,chr22:24190232-24204032,0.03429017258895041
chr22:36780156-36781756,chr22:36856158-36856958,0.03422918966897569
chr22:36856158-36856958,chr22:36780156-36781756,0.03422918966897569
chr22:36780156-36781756,chr22:36856958-36858358,0.03422918966897569
chr22:36856958-36858358,chr22:36780156-36781756,0.03422918966897569
chr22:36780156-36781756,chr22:36808356-36812556,0.03422918966897569
chr22:36808356-36812556,chr22:36780156-36781756,0.03422918966897569
chr22:36780156-36781756,chr22:36812556-36813956,0.03422918966897569
chr22:36812556-36813956,chr22:36780156-36781756,0.03422918966897569
chr22:36780156-36781756,chr22:36813956-36814356,0.03422918966897569
chr22:36813956-36814356,chr22:36780156-36781756,0.03422918966897569
chr22:36780156-36781756,chr22:36814356-36814556,0.03422918966897569
chr22:36814356-36814556,chr22:36780156-36781756,0.03422918966897569
chr22:36780156-36781756,chr22:36814556-36815956,0.03422918966897569
chr22:36814556-36815956,chr22:36780156-36781756,0.03422918966897569
chr22:36780156-36781756,chr22:36977159-36977559,0.03422918966897569
chr22:36977159-36977559,chr22:36780156-36781756,0.03422918966897569
chr22:36780156-36781756,chr22:36977559-36978159,0.03422918966897569
chr22:36977559-36978159,chr22:36780156-36781756,0.03422918966897569
chr22:36782156-36782756,chr22:36856158-36856958,0.03422918966897569
chr22:36856158-36856958,chr22:36782156-36782756,0.03422918966897569
chr22:36782156-36782756,chr22:36856958-36858358,0.03422918966897569
chr22:36856958-36858358,chr22:36782156-36782756,0.03422918966897569
chr22:36782156-36782756,chr22:36808356-36812556,0.03422918966897569
chr22:36808356-36812556,chr22:36782156-36782756,0.03422918966897569
chr22:36782156-36782756,chr22:36812556-36813956,0.03422918966897569
chr22:36812556-36813956,chr22:36782156-36782756,0.03422918966897569
chr22:36782156-36782756,chr22:36813956-36814356,0.03422918966897569
chr22:36813956-36814356,chr22:36782156-36782756,0.03422918966897569
chr22:36782156-36782756,chr22:36814356-36814556,0.03422918966897569
chr22:36814356-36814556,chr22:36782156-36782756,0.03422918966897569
chr22:36782156-36782756,chr22:36814556-36815956,0.03422918966897569
chr22:36814556-36815956,chr22:36782156-36782756,0.03422918966897569
chr22:36782156-36782756,chr22:36977159-36977559,0.03422918966897569
chr22:36977159-36977559,chr22:36782156-36782756,0.03422918966897569
chr22:36782156-36782756,chr22:36977559-36978159,0.03422918966897569
chr22:36977559-36978159,chr22:36782156-36782756,0.03422918966897569
chr22:36782756-36786556,chr22:36856158-36856958,0.03422918966897569
chr22:36856158-36856958,chr22:36782756-36786556,0.03422918966897569
chr22:36782756-36786556,chr22:36856958-36858358,0.03422918966897569
chr22:36856958-36858358,chr22:36782756-36786556,0.03422918966897569
chr22:36782756-36786556,chr22:36808356-36812556,0.03422918966897569
chr22:36808356-36812556,chr22:36782756-36786556,0.03422918966897569
chr22:36782756-36786556,chr22:36812556-36813956,0.03422918966897569
chr22:36812556-36813956,chr22:36782756-36786556,0.03422918966897569
chr22:36782756-36786556,chr22:36813956-36814356,0.03422918966897569
chr22:36813956-36814356,chr22:36782756-36786556,0.03422918966897569
chr22:36782756-36786556,chr22:36814356-36814556,0.03422918966897569
chr22:36814356-36814556,chr22:36782756-36786556,0.03422918966897569
chr22:36782756-36786556,chr22:36814556-36815956,0.03422918966897569
chr22:36814556-36815956,chr22:36782756-36786556,0.03422918966897569
chr22:36782756-36786556,chr22:36977159-36977559,0.03422918966897569
chr22:36977159-36977559,chr22:36782756-36786556,0.03422918966897569
chr22:36782756-36786556,chr22:36977559-36978159,0.03422918966897569
chr22:36977559-36978159,chr22:36782756-36786556,0.03422918966897569
chr22:36781756-36782156,chr22:36856158-36856958,0.03422918966897569
chr22:36856158-36856958,chr22:36781756-36782156,0.03422918966897569
chr22:36781756-36782156,chr22:36856958-36858358,0.03422918966897569
chr22:36856958-36858358,chr22:36781756-36782156,0.03422918966897569
chr22:36781756-36782156,chr22:36808356-36812556,0.03422918966897569
chr22:36808356-36812556,chr22:36781756-36782156,0.03422918966897569
chr22:36781756-36782156,chr22:36812556-36813956,0.03422918966897569
chr22:36812556-36813956,chr22:36781756-36782156,0.03422918966897569
chr22:36781756-36782156,chr22:36813956-36814356,0.03422918966897569
chr22:36813956-36814356,chr22:36781756-36782156,0.03422918966897569
chr22:36781756-36782156,chr22:36814356-36814556,0.03422918966897569
chr22:36814356-36814556,chr22:36781756-36782156,0.03422918966897569
chr22:36781756-36782156,chr22:36814556-36815956,0.03422918966897569
chr22:36814556-36815956,chr22:36781756-36782156,0.03422918966897569
chr22:36781756-36782156,chr22:36977159-36977559,0.03422918966897569
chr22:36977159-36977559,chr22:36781756-36782156,0.03422918966897569
chr22:36781756-36782156,chr22:36977559-36978159,0.03422918966897569
chr22:36977559-36978159,chr22:36781756-36782156,0.03422918966897569
chr22:36189752-36190152,chr22:36220554-36220954,0.034090300768280284
chr22:36220554-36220954,chr22:36189752-36190152,0.034090300768280284
chr22:36190152-36191152,chr22:36220554-36220954,0.034090300768280284
chr22:36220554-36220954,chr22:36190152-36191152,0.034090300768280284
chr22:36191152-36191752,chr22:36220554-36220954,0.034090300768280284
chr22:36220554-36220954,chr22:36191152-36191752,0.034090300768280284
chr22:36191954-36195154,chr22:36220554-36220954,0.034090300768280284
chr22:36220554-36220954,chr22:36191954-36195154,0.034090300768280284
chr22:49981171-49982771,chr22:50029571-50029971,0.0339584896528917
chr22:50029571-50029971,chr22:49981171-49982771,0.0339584896528917
chr22:49981171-49982771,chr22:50016971-50029571,0.0339584896528917
chr22:50016971-50029571,chr22:49981171-49982771,0.0339584896528917
chr22:49982771-49983171,chr22:50029571-50029971,0.0339584896528917
chr22:50029571-50029971,chr22:49982771-49983171,0.0339584896528917
chr22:49982771-49983171,chr22:50016971-50029571,0.0339584896528917
chr22:50016971-50029571,chr22:49982771-49983171,0.0339584896528917
chr22:49983171-49984171,chr22:50029571-50029971,0.0339584896528917
chr22:50029571-50029971,chr22:49983171-49984171,0.0339584896528917
chr22:49983171-49984171,chr22:50016971-50029571,0.0339584896528917
chr22:50016971-50029571,chr22:49983171-49984171,0.0339584896528917
chr22:49984171-49984371,chr22:50029571-50029971,0.0339584896528917
chr22:50029571-50029971,chr22:49984171-49984371,0.0339584896528917
chr22:49984171-49984371,chr22:50016971-50029571,0.0339584896528917
chr22:50016971-50029571,chr22:49984171-49984371,0.0339584896528917
chr22:49984371-49986371,chr22:50029571-50029971,0.0339584896528917
chr22:50029571-50029971,chr22:49984371-49986371,0.0339584896528917
chr22:49984371-49986371,chr22:50016971-50029571,0.0339584896528917
chr22:50016971-50029571,chr22:49984371-49986371,0.0339584896528917
chr22:41964396-41966796,chr22:42104996-42116196,0.0339314683784355
chr22:42104996-42116196,chr22:41964396-41966796,0.0339314683784355
chr22:41966796-41967196,chr22:42104996-42116196,0.0339314683784355
chr22:42104996-42116196,chr22:41966796-41967196,0.0339314683784355
chr22:41967196-41969196,chr22:42104996-42116196,0.0339314683784355
chr22:42104996-42116196,chr22:41967196-41969196,0.0339314683784355
chr22:41969196-41970196,chr22:42104996-42116196,0.0339314683784355
chr22:42104996-42116196,chr22:41969196-41970196,0.0339314683784355
chr22:25362833-25369233,chr22:25425833-25431433,0.03348788857434252
chr22:25425833-25431433,chr22:25362833-25369233,0.03348788857434252
chr22:25369233-25369433,chr22:25425833-25431433,0.03348788857434252
chr22:25425833-25431433,chr22:25369233-25369433,0.03348788857434252
chr22:29269611-29271011,chr22:29300410-29300610,0.03343098306189338
chr22:29300410-29300610,chr22:29269611-29271011,0.03343098306189338
chr22:29269611-29271011,chr22:29300610-29301210,0.03343098306189338
chr22:29300610-29301210,chr22:29269611-29271011,0.03343098306189338
chr22:29269611-29271011,chr22:29301210-29305410,0.03343098306189338
chr22:29301210-29305410,chr22:29269611-29271011,0.03343098306189338
chr22:29269611-29271011,chr22:29334011-29336611,0.03343098306189338
chr22:29334011-29336611,chr22:29269611-29271011,0.03343098306189338
chr22:29269611-29271011,chr22:29336611-29337411,0.03343098306189338
chr22:29336611-29337411,chr22:29269611-29271011,0.03343098306189338
chr22:29269611-29271011,chr22:29337411-29342811,0.03343098306189338
chr22:29337411-29342811,chr22:29269611-29271011,0.03343098306189338
chr22:29271011-29272011,chr22:29300410-29300610,0.03343098306189338
chr22:29300410-29300610,chr22:29271011-29272011,0.03343098306189338
chr22:29271011-29272011,chr22:29300610-29301210,0.03343098306189338
chr22:29300610-29301210,chr22:29271011-29272011,0.03343098306189338
chr22:29271011-29272011,chr22:29301210-29305410,0.03343098306189338
chr22:29301210-29305410,chr22:29271011-29272011,0.03343098306189338
chr22:29271011-29272011,chr22:29334011-29336611,0.03343098306189338
chr22:29334011-29336611,chr22:29271011-29272011,0.03343098306189338
chr22:29271011-29272011,chr22:29336611-29337411,0.03343098306189338
chr22:29336611-29337411,chr22:29271011-29272011,0.03343098306189338
chr22:29271011-29272011,chr22:29337411-29342811,0.03343098306189338
chr22:29337411-29342811,chr22:29271011-29272011,0.03343098306189338
chr22:24950033-24950433,chr22:25025633-25025833,0.033398138845838005
chr22:25025633-25025833,chr22:24950033-24950433,0.033398138845838005
chr22:24950033-24950433,chr22:25025833-25027233,0.033398138845838005
chr22:25025833-25027233,chr22:24950033-24950433,0.033398138845838005
chr22:24950033-24950433,chr22:25027233-25027633,0.033398138845838005
chr22:25027233-25027633,chr22:24950033-24950433,0.033398138845838005
chr22:24950433-24950833,chr22:25025633-25025833,0.033398138845838005
chr22:25025633-25025833,chr22:24950433-24950833,0.033398138845838005
chr22:24950433-24950833,chr22:25025833-25027233,0.033398138845838005
chr22:25025833-25027233,chr22:24950433-24950833,0.033398138845838005
chr22:24950433-24950833,chr22:25027233-25027633,0.033398138845838005
chr22:25027233-25027633,chr22:24950433-24950833,0.033398138845838005
chr22:24950833-24952233,chr22:25025633-25025833,0.033398138845838005
chr22:25025633-25025833,chr22:24950833-24952233,0.033398138845838005
chr22:24950833-24952233,chr22:25025833-25027233,0.033398138845838005
chr22:25025833-25027233,chr22:24950833-24952233,0.033398138845838005
chr22:24950833-24952233,chr22:25027233-25027633,0.033398138845838005
chr22:25027233-25027633,chr22:24950833-24952233,0.033398138845838005
